alternative_id,output,parameter,spearman_rho,abs_spearman_rho
187,gwp_total_project_kgco2e,trucking_gwp_factor,0.04657882540426353,0.04657882540426353
187,gwp_total_project_kgco2e,demolition_gwp_factor,0.021933026310565214,0.021933026310565214
187,gwp_total_project_kgco2e,crushing_gwp_factor,0.02450464233370586,0.02450464233370586
187,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
188,total_present_worth,concrete_unit_cost,0.670082396322049,0.670082396322049
188,total_present_worth,stone_57_unit_cost,0.23930057783895228,0.23930057783895228
188,total_present_worth,rebar_unit_cost,0.6610212268850166,0.6610212268850166
188,total_present_worth,fiber_unit_cost,0.00349747465013499,0.00349747465013499
188,total_present_worth,demolition_cost,0.03960278460316912,0.03960278460316912
188,total_present_worth,crushing_cost,0.03578185671044074,0.03578185671044074
188,total_present_worth,recycled_aggregate_credit,-0.022283797251249522,0.022283797251249522
188,total_present_worth,discount_rate,-0.16830571040812653,0.16830571040812653
188,gwp_total_project_kgco2e,concrete_gwp_factor,0.983357192983231,0.983357192983231
188,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022860583484376237,0.022860583484376237
188,gwp_total_project_kgco2e,rebar_gwp_factor,0.17053844634475937,0.17053844634475937
188,gwp_total_project_kgco2e,trucking_gwp_factor,0.044838977564239595,0.044838977564239595
188,gwp_total_project_kgco2e,demolition_gwp_factor,0.02208247298380899,0.02208247298380899
188,gwp_total_project_kgco2e,crushing_gwp_factor,0.024891914167556768,0.024891914167556768
188,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
189,total_present_worth,concrete_unit_cost,0.7249817159127128,0.7249817159127128
189,total_present_worth,stone_57_unit_cost,0.25640048630547224,0.25640048630547224
189,total_present_worth,rebar_unit_cost,0.5881853082165861,0.5881853082165861
189,total_present_worth,fiber_unit_cost,0.0031410781438164313,0.0031410781438164313
189,total_present_worth,demolition_cost,0.04249439825491777,0.04249439825491777
189,total_present_worth,crushing_cost,0.0377914964244926,0.0377914964244926
189,total_present_worth,recycled_aggregate_credit,-0.025402954016721185,0.025402954016721185
189,total_present_worth,discount_rate,-0.18048230181545052,0.18048230181545052
189,gwp_total_project_kgco2e,concrete_gwp_factor,0.9878710720802044,0.9878710720802044
189,gwp_total_project_kgco2e,stone_57_gwp_factor,0.02291214394593286,0.02291214394593286
189,gwp_total_project_kgco2e,rebar_gwp_factor,0.1443794331378798,0.1443794331378798
189,gwp_total_project_kgco2e,trucking_gwp_factor,0.043629939242091985,0.043629939242091985
189,gwp_total_project_kgco2e,demolition_gwp_factor,0.022165908154402367,0.022165908154402367
189,gwp_total_project_kgco2e,crushing_gwp_factor,0.02513519617907808,0.02513519617907808
189,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
190,total_present_worth,concrete_unit_cost,0.7792279468558833,0.7792279468558833
190,total_present_worth,stone_57_unit_cost,0.2731080076267152,0.2731080076267152
190,total_present_worth,rebar_unit_cost,0.5007342899644217,0.5007342899644217
190,total_present_worth,fiber_unit_cost,0.002688089991955236,0.002688089991955236
190,total_present_worth,demolition_cost,0.045343265324825306,0.045343265324825306
190,total_present_worth,crushing_cost,0.039632994688909205,0.039632994688909205
190,total_present_worth,recycled_aggregate_credit,-0.028572493049189,0.028572493049189
190,total_present_worth,discount_rate,-0.19237066492305618,0.19237066492305618
190,gwp_total_project_kgco2e,concrete_gwp_factor,0.9916329674480452,0.9916329674480452
190,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022966091478498436,0.022966091478498436
190,gwp_total_project_kgco2e,rebar_gwp_factor,0.11789116848146049,0.11789116848146049
190,gwp_total_project_kgco2e,trucking_gwp_factor,0.04237568235365428,0.04237568235365428
190,gwp_total_project_kgco2e,demolition_gwp_factor,0.022233112789213246,0.022233112789213246
190,gwp_total_project_kgco2e,crushing_gwp_factor,0.025347508108955003,0.025347508108955003
190,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
191,total_present_worth,concrete_unit_cost,0.8104339162284296,0.8104339162284296
191,total_present_worth,stone_57_unit_cost,0.28288185446416075,0.28288185446416075
191,total_present_worth,rebar_unit_cost,0.43970816034980337,0.43970816034980337
191,total_present_worth,fiber_unit_cost,0.0023640276211056117,0.0023640276211056117
191,total_present_worth,demolition_cost,0.04698913258375566,0.04698913258375566
191,total_present_worth,crushing_cost,0.04060420992155369,0.04060420992155369
191,total_present_worth,recycled_aggregate_credit,-0.03052047624049619,0.03052047624049619
191,total_present_worth,discount_rate,-0.19929590098111327,0.19929590098111327
191,gwp_total_project_kgco2e,concrete_gwp_factor,0.9935585749965915,0.9935585749965915
191,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022987110446090846,0.022987110446090846
191,gwp_total_project_kgco2e,rebar_gwp_factor,0.10149409744078965,0.10149409744078965
191,gwp_total_project_kgco2e,trucking_gwp_factor,0.04156881430062754,0.04156881430062754
191,gwp_total_project_kgco2e,demolition_gwp_factor,0.02225954647917582,0.02225954647917582
191,gwp_total_project_kgco2e,crushing_gwp_factor,0.025466485530346597,0.025466485530346597
191,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
192,total_present_worth,concrete_unit_cost,0.8502115231605647,0.8502115231605647
192,total_present_worth,stone_57_unit_cost,0.2957451519079941,0.2957451519079941
192,total_present_worth,rebar_unit_cost,0.3421829249553372,0.3421829249553372
192,total_present_worth,fiber_unit_cost,0.0018708254459323301,0.0018708254459323301
192,total_present_worth,demolition_cost,0.04914881609412353,0.04914881609412353
192,total_present_worth,crushing_cost,0.041685122181762055,0.041685122181762055
192,total_present_worth,recycled_aggregate_credit,-0.03322675696986671,0.03322675696986671
192,total_present_worth,discount_rate,-0.20835348554303107,0.20835348554303107
192,gwp_total_project_kgco2e,concrete_gwp_factor,0.9958063667108347,0.9958063667108347
192,gwp_total_project_kgco2e,stone_57_gwp_factor,0.02300552691051421,0.02300552691051421
192,gwp_total_project_kgco2e,rebar_gwp_factor,0.0777257222257783,0.0777257222257783
192,gwp_total_project_kgco2e,trucking_gwp_factor,0.040396330942590535,0.040396330942590535
192,gwp_total_project_kgco2e,demolition_gwp_factor,0.02227151822158061,0.02227151822158061
192,gwp_total_project_kgco2e,crushing_gwp_factor,0.025631364507628547,0.025631364507628547
192,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
193,total_present_worth,concrete_unit_cost,0.8904433023388973,0.8904433023388973
193,total_present_worth,stone_57_unit_cost,0.24606802674434722,0.24606802674434722
193,total_present_worth,rebar_unit_cost,0.2691102013497881,0.2691102013497881
193,total_present_worth,fiber_unit_cost,0.0013107890686523155,0.0013107890686523155
193,total_present_worth,demolition_cost,0.051665122799930054,0.051665122799930054
193,total_present_worth,crushing_cost,0.04277095824750838,0.04277095824750838
193,total_present_worth,recycled_aggregate_credit,-0.03532078935544032,0.03532078935544032
193,total_present_worth,discount_rate,-0.2180722026174687,0.2180722026174687
193,gwp_total_project_kgco2e,concrete_gwp_factor,0.9972713055105886,0.9972713055105886
193,gwp_total_project_kgco2e,stone_57_gwp_factor,0.01826287549786515,0.01826287549786515
193,gwp_total_project_kgco2e,rebar_gwp_factor,0.06022923312057169,0.06022923312057169
193,gwp_total_project_kgco2e,trucking_gwp_factor,0.0368452534112181,0.0368452534112181
193,gwp_total_project_kgco2e,demolition_gwp_factor,0.022257809927687125,0.022257809927687125
193,gwp_total_project_kgco2e,crushing_gwp_factor,0.02577687794269475,0.02577687794269475
193,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
194,total_present_worth,concrete_unit_cost,0.9049995808315039,0.9049995808315039
194,total_present_worth,stone_57_unit_cost,0.2503246998328339,0.2503246998328339
194,total_present_worth,rebar_unit_cost,0.20710535220306617,0.20710535220306617
194,total_present_worth,fiber_unit_cost,0.0009687209450914884,0.0009687209450914884
194,total_present_worth,demolition_cost,0.052574956912997996,0.052574956912997996
194,total_present_worth,crushing_cost,0.042995615383022254,0.042995615383022254
194,total_present_worth,recycled_aggregate_credit,-0.036657674395079075,0.036657674395079075
194,total_present_worth,discount_rate,-0.2218104902556623,0.2218104902556623
194,gwp_total_project_kgco2e,concrete_gwp_factor,0.9979746194607579,0.9979746194607579
194,gwp_total_project_kgco2e,stone_57_gwp_factor,0.01826072204736829,0.01826072204736829
194,gwp_total_project_kgco2e,rebar_gwp_factor,0.047171902404148765,0.047171902404148765
194,gwp_total_project_kgco2e,trucking_gwp_factor,0.036171358679780545,0.036171358679780545
194,gwp_total_project_kgco2e,demolition_gwp_factor,0.02225330161206932,0.02225330161206932
194,gwp_total_project_kgco2e,crushing_gwp_factor,0.02585351393517341,0.02585351393517341
194,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
195,total_present_worth,concrete_unit_cost,0.9119486886968435,0.9119486886968435
195,total_present_worth,stone_57_unit_cost,0.2524207078840083,0.2524207078840083
195,total_present_worth,rebar_unit_cost,0.16876237224452897,0.16876237224452897
195,total_present_worth,fiber_unit_cost,0.0007474983264109993,0.0007474983264109993
195,total_present_worth,demolition_cost,0.05302812258114725,0.05302812258114725
195,total_present_worth,crushing_cost,0.04304536815171415,0.04304536815171415
195,total_present_worth,recycled_aggregate_credit,-0.03741430256734972,0.03741430256734972
195,total_present_worth,discount_rate,-0.22363023360479528,0.22363023360479528
195,gwp_total_project_kgco2e,concrete_gwp_factor,0.9983046831920259,0.9983046831920259
195,gwp_total_project_kgco2e,stone_57_gwp_factor,0.018250929103588373,0.018250929103588373
195,gwp_total_project_kgco2e,rebar_gwp_factor,0.039332388493332954,0.039332388493332954
195,gwp_total_project_kgco2e,trucking_gwp_factor,0.035763598458049446,0.035763598458049446
195,gwp_total_project_kgco2e,demolition_gwp_factor,0.022250639186948258,0.022250639186948258
195,gwp_total_project_kgco2e,crushing_gwp_factor,0.025898350282071343,0.025898350282071343
195,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
196,total_present_worth,concrete_unit_cost,0.8188054780117143,0.8188054780117143
196,total_present_worth,stone_57_unit_cost,0.22718400060792962,0.22718400060792962
196,total_present_worth,rebar_unit_cost,0.4569441027760257,0.4569441027760257
196,total_present_worth,fiber_unit_cost,0.0022673783144109517,0.0022673783144109517
196,total_present_worth,demolition_cost,0.04758906298783563,0.04758906298783563
196,total_present_worth,crushing_cost,0.04084217540046488,0.04084217540046488
196,total_present_worth,recycled_aggregate_credit,-0.030264978629193993,0.030264978629193993
196,total_present_worth,discount_rate,-0.2011527563518413,0.2011527563518413
196,gwp_total_project_kgco2e,concrete_gwp_factor,0.9934809618202085,0.9934809618202085
196,gwp_total_project_kgco2e,stone_57_gwp_factor,0.018251103849412444,0.018251103849412444
196,gwp_total_project_kgco2e,rebar_gwp_factor,0.10424601437321843,0.10424601437321843
196,gwp_total_project_kgco2e,trucking_gwp_factor,0.03905929826464773,0.03905929826464773
196,gwp_total_project_kgco2e,demolition_gwp_factor,0.022234967097853987,0.022234967097853987
196,gwp_total_project_kgco2e,crushing_gwp_factor,0.025483074396593232,0.025483074396593232
196,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
197,total_present_worth,concrete_unit_cost,0.8613313537794126,0.8613313537794126
197,total_present_worth,stone_57_unit_cost,0.23808408683884966,0.23808408683884966
197,total_present_worth,rebar_unit_cost,0.35973254191813303,0.35973254191813303
197,total_present_worth,fiber_unit_cost,0.0017804552682641824,0.0017804552682641824
197,total_present_worth,demolition_cost,0.04994291292077717,0.04994291292077717
197,total_present_worth,crushing_cost,0.04207712109958286,0.04207712109958286
197,total_present_worth,recycled_aggregate_credit,-0.03308757448366703,0.03308757448366703
197,total_present_worth,discount_rate,-0.21094380263960907,0.21094380263960907
197,gwp_total_project_kgco2e,concrete_gwp_factor,0.9958041327034738,0.9958041327034738
197,gwp_total_project_kgco2e,stone_57_gwp_factor,0.018260107388360047,0.018260107388360047
197,gwp_total_project_kgco2e,rebar_gwp_factor,0.08043676865655872,0.08043676865655872
197,gwp_total_project_kgco2e,trucking_gwp_factor,0.037867469008778985,0.037867469008778985
197,gwp_total_project_kgco2e,demolition_gwp_factor,0.02224906575712363,0.02224906575712363
197,gwp_total_project_kgco2e,crushing_gwp_factor,0.025647433974514973,0.025647433974514973
197,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
198,total_present_worth,concrete_unit_cost,0.8827828325428092,0.8827828325428092
198,total_present_worth,stone_57_unit_cost,0.24390596885964244,0.24390596885964244
198,total_present_worth,rebar_unit_cost,0.2960778513314552,0.2960778513314552
198,total_present_worth,fiber_unit_cost,0.001453437342437375,0.001453437342437375
198,total_present_worth,demolition_cost,0.05120364668969747,0.05120364668969747
198,total_present_worth,crushing_cost,0.042594413331885767,0.042594413331885767
198,total_present_worth,recycled_aggregate_credit,-0.034690490421652204,0.034690490421652204
198,total_present_worth,discount_rate,-0.21615021165398515,0.21615021165398515
198,gwp_total_project_kgco2e,concrete_gwp_factor,0.9968937490541496,0.9968937490541496
198,gwp_total_project_kgco2e,stone_57_gwp_factor,0.018261312480872528,0.018261312480872528
198,gwp_total_project_kgco2e,rebar_gwp_factor,0.0660834628456654,0.0660834628456654
198,gwp_total_project_kgco2e,trucking_gwp_factor,0.037145831055530334,0.037145831055530334
198,gwp_total_project_kgco2e,demolition_gwp_factor,0.02225745104378298,0.02225745104378298
198,gwp_total_project_kgco2e,crushing_gwp_factor,0.025743421955833373,0.025743421955833373
198,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
199,total_present_worth,concrete_unit_cost,0.8949880329516593,0.8949880329516593
199,total_present_worth,stone_57_unit_cost,0.2473770400519428,0.2473770400519428
199,total_present_worth,rebar_unit_cost,0.25157940211567176,0.25157940211567176
199,total_present_worth,fiber_unit_cost,0.001216991936646797,0.001216991936646797
199,total_present_worth,demolition_cost,0.05193839031805537,0.05193839031805537
199,total_present_worth,crushing_cost,0.04285637783477455,0.04285637783477455
199,total_present_worth,recycled_aggregate_credit,-0.03571390942020557,0.03571390942020557
199,total_present_worth,discount_rate,-0.21921762883546317,0.21921762883546317
199,gwp_total_project_kgco2e,concrete_gwp_factor,0.9974927624861971,0.9974927624861971
199,gwp_total_project_kgco2e,stone_57_gwp_factor,0.018263436146889377,0.018263436146889377
199,gwp_total_project_kgco2e,rebar_gwp_factor,0.05648315905616127,0.05648315905616127
199,gwp_total_project_kgco2e,trucking_gwp_factor,0.036650230644644094,0.036650230644644094
199,gwp_total_project_kgco2e,demolition_gwp_factor,0.02225540602999017,0.02225540602999017
199,gwp_total_project_kgco2e,crushing_gwp_factor,0.025802572750321034,0.025802572750321034
199,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
200,total_present_worth,concrete_unit_cost,0.9052929963747893,0.9052929963747893
200,total_present_worth,stone_57_unit_cost,0.2504127009004211,0.2504127009004211
200,total_present_worth,rebar_unit_cost,0.20564199514443282,0.20564199514443282
200,total_present_worth,fiber_unit_cost,0.000961504728288602,0.000961504728288602
200,total_present_worth,demolition_cost,0.05259346323303739,0.05259346323303739
200,total_present_worth,crushing_cost,0.043000252297072106,0.043000252297072106
200,total_present_worth,recycled_aggregate_credit,-0.03668546451387419,0.03668546451387419
200,total_present_worth,discount_rate,-0.22188615206445514,0.22188615206445514
200,gwp_total_project_kgco2e,concrete_gwp_factor,0.9979886388116435,0.9979886388116435
200,gwp_total_project_kgco2e,stone_57_gwp_factor,0.01826070496800828,0.01826070496800828
200,gwp_total_project_kgco2e,rebar_gwp_factor,0.046869710811387896,0.046869710811387896
